areaCode,areaName,areaType,date,newCasesBySpecimenDateRollingRate
E10000012,Essex,utla,2020-09-28,26.7
E06000011,East Riding of Yorkshire,utla,2020-09-27,41.0
E06000036,Bracknell Forest,utla,2020-09-27,21.2
E06000037,West Berkshire,utla,2020-09-27,18.3
E08000035,Leeds,utla,2020-09-27,194.5
E09000017,Hillingdon,utla,2020-09-27,58.3
E10000012,Essex,utla,2020-09-27,24.1
E06000011,East Riding of Yorkshire,utla,2020-09-26,39.0
E06000036,Bracknell Forest,utla,2020-09-26,17.1
E06000037,West Berkshire,utla,2020-09-26,18.3
E08000035,Leeds,utla,2020-09-26,173.0
E09000017,Hillingdon,utla,2020-09-26,55.1
E10000012,Essex,utla,2020-09-26,23.4
E06000011,East Riding of Yorkshire,utla,2020-09-25,36.3
E06000036,Bracknell Forest,utla,2020-09-25,17.1
E06000037,West Berkshire,utla,2020-09-25,21.5
E08000035,Leeds,utla,2020-09-25,158.6
E09000017,Hillingdon,utla,2020-09-25,55.7
E10000012,Essex,utla,2020-09-25,23.2
E06000011,East Riding of Yorkshire,utla,2020-09-24,33.7
E06000036,Bracknell Forest,utla,2020-09-24,17.1
E06000037,West Berkshire,utla,2020-09-24,20.8
E08000035,Leeds,utla,2020-09-24,149.9
E09000017,Hillingdon,utla,2020-09-24,51.2
E10000012,Essex,utla,2020-09-24,23.3
E06000011,East Riding of Yorkshire,utla,2020-09-23,31.7
E06000036,Bracknell Forest,utla,2020-09-23,18.0
E06000037,West Berkshire,utla,2020-09-23,18.3
E08000035,Leeds,utla,2020-09-23,133.8
E09000017,Hillingdon,utla,2020-09-23,46.9
E10000012,Essex,utla,2020-09-23,20.7
E06000011,East Riding of Yorkshire,utla,2020-09-22,28.1
E06000036,Bracknell Forest,utla,2020-09-22,15.5
E06000037,West Berkshire,utla,2020-09-22,18.3
E08000035,Leeds,utla,2020-09-22,131.8
E09000017,Hillingdon,utla,2020-09-22,39.8
E10000012,Essex,utla,2020-09-22,19.0
E06000011,East Riding of Yorkshire,utla,2020-09-21,27.6
E06000036,Bracknell Forest,utla,2020-09-21,12.2
E06000037,West Berkshire,utla,2020-09-21,17.0
E08000035,Leeds,utla,2020-09-21,121.8
E09000017,Hillingdon,utla,2020-09-21,34.9
E10000012,Essex,utla,2020-09-21,17.9
E06000011,East Riding of Yorkshire,utla,2020-09-20,23.2
E06000036,Bracknell Forest,utla,2020-09-20,12.2
E06000037,West Berkshire,utla,2020-09-20,15.1
E08000035,Leeds,utla,2020-09-20,116.8
E09000017,Hillingdon,utla,2020-09-20,33.2
E10000012,Essex,utla,2020-09-20,17.1
E06000011,East Riding of Yorkshire,utla,2020-09-19,21.7
E06000036,Bracknell Forest,utla,2020-09-19,11.4
E06000037,West Berkshire,utla,2020-09-19,13.9
E08000035,Leeds,utla,2020-09-19,104.6
E09000017,Hillingdon,utla,2020-09-19,30.0
E10000012,Essex,utla,2020-09-19,15.0
E06000011,East Riding of Yorkshire,utla,2020-09-18,18.2
E06000036,Bracknell Forest,utla,2020-09-18,18.0
E06000037,West Berkshire,utla,2020-09-18,9.5
E08000035,Leeds,utla,2020-09-18,94.9
E09000017,Hillingdon,utla,2020-09-18,25.4
E10000012,Essex,utla,2020-09-18,14.0
E06000011,East Riding of Yorkshire,utla,2020-09-17,16.1
E06000036,Bracknell Forest,utla,2020-09-17,19.6
E06000037,West Berkshire,utla,2020-09-17,6.3
E08000035,Leeds,utla,2020-09-17,93.9
E09000017,Hillingdon,utla,2020-09-17,23.5
E10000012,Essex,utla,2020-09-17,11.9
E06000011,East Riding of Yorkshire,utla,2020-09-16,16.1
E06000036,Bracknell Forest,utla,2020-09-16,17.1
E06000037,West Berkshire,utla,2020-09-16,6.3
E08000035,Leeds,utla,2020-09-16,91.4
E09000017,Hillingdon,utla,2020-09-16,25.4
E10000012,Essex,utla,2020-09-16,11.9
E06000011,East Riding of Yorkshire,utla,2020-09-15,19.6
E06000036,Bracknell Forest,utla,2020-09-15,22.8
E06000037,West Berkshire,utla,2020-09-15,6.3
E08000035,Leeds,utla,2020-09-15,85.4
E09000017,Hillingdon,utla,2020-09-15,22.8
E10000012,Essex,utla,2020-09-15,11.5
E06000011,East Riding of Yorkshire,utla,2020-09-14,19.1
E06000036,Bracknell Forest,utla,2020-09-14,22.8
E06000037,West Berkshire,utla,2020-09-14,6.3
E08000035,Leeds,utla,2020-09-14,80.4
E09000017,Hillingdon,utla,2020-09-14,20.2
E10000012,Essex,utla,2020-09-14,10.7
E06000011,East Riding of Yorkshire,utla,2020-09-13,21.1
E06000036,Bracknell Forest,utla,2020-09-13,26.1
E06000037,West Berkshire,utla,2020-09-13,5.7
E08000035,Leeds,utla,2020-09-13,82.7
E09000017,Hillingdon,utla,2020-09-13,23.5
E10000012,Essex,utla,2020-09-13,10.5
E06000011,East Riding of Yorkshire,utla,2020-09-12,19.1
E06000036,Bracknell Forest,utla,2020-09-12,29.4
E06000037,West Berkshire,utla,2020-09-12,5.7
E08000035,Leeds,utla,2020-09-12,86.4
E09000017,Hillingdon,utla,2020-09-12,26.4
E10000012,Essex,utla,2020-09-12,10.7
E06000011,East Riding of Yorkshire,utla,2020-09-11,18.5
E06000036,Bracknell Forest,utla,2020-09-11,26.9
E06000037,West Berkshire,utla,2020-09-11,6.3
E08000035,Leeds,utla,2020-09-11,88.8
E09000017,Hillingdon,utla,2020-09-11,26.4
E10000012,Essex,utla,2020-09-11,10.8
E06000011,East Riding of Yorkshire,utla,2020-09-10,19.1
E06000036,Bracknell Forest,utla,2020-09-10,26.9
E06000037,West Berkshire,utla,2020-09-10,6.3
E08000035,Leeds,utla,2020-09-10,83.1
E09000017,Hillingdon,utla,2020-09-10,31.6
E10000012,Essex,utla,2020-09-10,11.1
E06000011,East Riding of Yorkshire,utla,2020-09-09,16.7
E06000036,Bracknell Forest,utla,2020-09-09,26.1
E06000037,West Berkshire,utla,2020-09-09,5.7
E08000035,Leeds,utla,2020-09-09,79.3
E09000017,Hillingdon,utla,2020-09-09,28.7
E10000012,Essex,utla,2020-09-09,11.2
E06000011,East Riding of Yorkshire,utla,2020-09-08,13.2
E06000036,Bracknell Forest,utla,2020-09-08,26.1
E06000037,West Berkshire,utla,2020-09-08,6.9
E08000035,Leeds,utla,2020-09-08,80.8
E09000017,Hillingdon,utla,2020-09-08,27.4
E10000012,Essex,utla,2020-09-08,11.8
E06000011,East Riding of Yorkshire,utla,2020-09-07,12.3
E06000036,Bracknell Forest,utla,2020-09-07,26.1
E06000037,West Berkshire,utla,2020-09-07,6.3
E08000035,Leeds,utla,2020-09-07,78.8
E09000017,Hillingdon,utla,2020-09-07,28.7
E10000012,Essex,utla,2020-09-07,11.2
E06000011,East Riding of Yorkshire,utla,2020-09-06,9.7
E06000036,Bracknell Forest,utla,2020-09-06,23.7
E06000037,West Berkshire,utla,2020-09-06,9.5
E08000035,Leeds,utla,2020-09-06,69.0
E09000017,Hillingdon,utla,2020-09-06,24.4
E10000012,Essex,utla,2020-09-06,10.9
E06000011,East Riding of Yorkshire,utla,2020-09-05,10.0
E06000036,Bracknell Forest,utla,2020-09-05,21.2
E06000037,West Berkshire,utla,2020-09-05,8.2
E08000035,Leeds,utla,2020-09-05,60.6
E09000017,Hillingdon,utla,2020-09-05,20.2
E10000012,Essex,utla,2020-09-05,11.0
E06000011,East Riding of Yorkshire,utla,2020-09-04,9.7
E06000036,Bracknell Forest,utla,2020-09-04,18.8
E06000037,West Berkshire,utla,2020-09-04,9.5
E08000035,Leeds,utla,2020-09-04,53.1
E09000017,Hillingdon,utla,2020-09-04,20.5
E10000012,Essex,utla,2020-09-04,10.9
E06000011,East Riding of Yorkshire,utla,2020-09-03,8.5
E06000036,Bracknell Forest,utla,2020-09-03,15.5
E06000037,West Berkshire,utla,2020-09-03,9.5
E08000035,Leeds,utla,2020-09-03,48.9
E09000017,Hillingdon,utla,2020-09-03,15.3
E10000012,Essex,utla,2020-09-03,10.3
E06000011,East Riding of Yorkshire,utla,2020-09-02,7.6
E06000036,Bracknell Forest,utla,2020-09-02,15.5
E06000037,West Berkshire,utla,2020-09-02,9.5
E08000035,Leeds,utla,2020-09-02,44.3
E09000017,Hillingdon,utla,2020-09-02,14.3
E10000012,Essex,utla,2020-09-02,9.8
E06000011,East Riding of Yorkshire,utla,2020-09-01,5.0
E06000036,Bracknell Forest,utla,2020-09-01,9.8
E06000037,West Berkshire,utla,2020-09-01,9.5
E08000035,Leeds,utla,2020-09-01,35.6
E09000017,Hillingdon,utla,2020-09-01,13.0
E10000012,Essex,utla,2020-09-01,9.1
E06000011,East Riding of Yorkshire,utla,2020-08-31,3.8
E06000036,Bracknell Forest,utla,2020-08-31,8.2
E06000037,West Berkshire,utla,2020-08-31,9.5
E08000035,Leeds,utla,2020-08-31,33.2
E09000017,Hillingdon,utla,2020-08-31,12.4
E10000012,Essex,utla,2020-08-31,8.7
E06000011,East Riding of Yorkshire,utla,2020-08-30,4.7
E06000036,Bracknell Forest,utla,2020-08-30,6.5
E06000037,West Berkshire,utla,2020-08-30,6.9
E08000035,Leeds,utla,2020-08-30,33.0
E09000017,Hillingdon,utla,2020-08-30,11.4
E10000012,Essex,utla,2020-08-30,8.3
E06000011,East Riding of Yorkshire,utla,2020-08-29,4.7
E06000036,Bracknell Forest,utla,2020-08-29,6.5
E06000037,West Berkshire,utla,2020-08-29,8.8
E08000035,Leeds,utla,2020-08-29,33.0
E09000017,Hillingdon,utla,2020-08-29,12.1
E10000012,Essex,utla,2020-08-29,8.3
E06000011,East Riding of Yorkshire,utla,2020-08-28,4.1
E06000036,Bracknell Forest,utla,2020-08-28,3.3
E06000037,West Berkshire,utla,2020-08-28,8.8
E08000035,Leeds,utla,2020-08-28,30.1
E09000017,Hillingdon,utla,2020-08-28,11.7
E10000012,Essex,utla,2020-08-28,7.7
E06000011,East Riding of Yorkshire,utla,2020-08-27,4.7
E06000036,Bracknell Forest,utla,2020-08-27,4.1
E06000037,West Berkshire,utla,2020-08-27,8.8
E08000035,Leeds,utla,2020-08-27,28.1
E09000017,Hillingdon,utla,2020-08-27,10.4
E10000012,Essex,utla,2020-08-27,7.1
E06000011,East Riding of Yorkshire,utla,2020-08-26,5.0
E06000036,Bracknell Forest,utla,2020-08-26,3.3
E06000037,West Berkshire,utla,2020-08-26,9.5
E08000035,Leeds,utla,2020-08-26,26.5
E09000017,Hillingdon,utla,2020-08-26,10.8
E10000012,Essex,utla,2020-08-26,6.8
E06000011,East Riding of Yorkshire,utla,2020-08-25,7.3
E06000036,Bracknell Forest,utla,2020-08-25,5.7
E06000037,West Berkshire,utla,2020-08-25,7.6
E08000035,Leeds,utla,2020-08-25,26.9
E09000017,Hillingdon,utla,2020-08-25,9.8
E10000012,Essex,utla,2020-08-25,6.0
E06000011,East Riding of Yorkshire,utla,2020-08-24,7.9
E06000036,Bracknell Forest,utla,2020-08-24,5.7
E06000037,West Berkshire,utla,2020-08-24,6.9
E08000035,Leeds,utla,2020-08-24,24.1
E09000017,Hillingdon,utla,2020-08-24,13.7
E10000012,Essex,utla,2020-08-24,6.3
E06000011,East Riding of Yorkshire,utla,2020-08-23,6.2
E06000036,Bracknell Forest,utla,2020-08-23,5.7
E06000037,West Berkshire,utla,2020-08-23,6.9
E08000035,Leeds,utla,2020-08-23,21.7
E09000017,Hillingdon,utla,2020-08-23,14.3
E10000012,Essex,utla,2020-08-23,6.0
E06000011,East Riding of Yorkshire,utla,2020-08-22,5.9
E06000036,Bracknell Forest,utla,2020-08-22,4.9
E06000037,West Berkshire,utla,2020-08-22,6.3
E08000035,Leeds,utla,2020-08-22,18.9
E09000017,Hillingdon,utla,2020-08-22,15.6
E10000012,Essex,utla,2020-08-22,5.2
E06000011,East Riding of Yorkshire,utla,2020-08-21,5.9
E06000036,Bracknell Forest,utla,2020-08-21,6.5
E06000037,West Berkshire,utla,2020-08-21,4.4
E08000035,Leeds,utla,2020-08-21,19.4
E09000017,Hillingdon,utla,2020-08-21,15.6
E10000012,Essex,utla,2020-08-21,5.2
E06000011,East Riding of Yorkshire,utla,2020-08-20,5.0
E06000036,Bracknell Forest,utla,2020-08-20,4.9
E06000037,West Berkshire,utla,2020-08-20,7.6
E08000035,Leeds,utla,2020-08-20,19.0
E09000017,Hillingdon,utla,2020-08-20,16.0
E10000012,Essex,utla,2020-08-20,5.4
E06000011,East Riding of Yorkshire,utla,2020-08-19,4.7
E06000036,Bracknell Forest,utla,2020-08-19,5.7
E06000037,West Berkshire,utla,2020-08-19,5.7
E08000035,Leeds,utla,2020-08-19,18.7
E09000017,Hillingdon,utla,2020-08-19,16.0
E10000012,Essex,utla,2020-08-19,5.1
E06000011,East Riding of Yorkshire,utla,2020-08-18,3.2
E06000036,Bracknell Forest,utla,2020-08-18,4.1
E06000037,West Berkshire,utla,2020-08-18,6.3
E08000035,Leeds,utla,2020-08-18,17.7
E09000017,Hillingdon,utla,2020-08-18,17.6
E10000012,Essex,utla,2020-08-18,4.8
E06000011,East Riding of Yorkshire,utla,2020-08-17,2.9
E06000036,Bracknell Forest,utla,2020-08-17,4.9
E06000037,West Berkshire,utla,2020-08-17,6.9
E08000035,Leeds,utla,2020-08-17,17.8
E09000017,Hillingdon,utla,2020-08-17,14.0
E10000012,Essex,utla,2020-08-17,4.4
E06000011,East Riding of Yorkshire,utla,2020-08-16,4.4
E06000036,Bracknell Forest,utla,2020-08-16,6.5
E06000037,West Berkshire,utla,2020-08-16,5.7
E08000035,Leeds,utla,2020-08-16,17.9
E09000017,Hillingdon,utla,2020-08-16,15.6
E10000012,Essex,utla,2020-08-16,4.2
E06000011,East Riding of Yorkshire,utla,2020-08-15,4.7
E06000036,Bracknell Forest,utla,2020-08-15,6.5
E06000037,West Berkshire,utla,2020-08-15,4.4
E08000035,Leeds,utla,2020-08-15,19.9
E09000017,Hillingdon,utla,2020-08-15,14.7
E10000012,Essex,utla,2020-08-15,4.4
E06000011,East Riding of Yorkshire,utla,2020-08-14,4.4
E06000036,Bracknell Forest,utla,2020-08-14,4.9
E06000037,West Berkshire,utla,2020-08-14,4.4
E08000035,Leeds,utla,2020-08-14,19.7
E09000017,Hillingdon,utla,2020-08-14,13.0
E10000012,Essex,utla,2020-08-14,4.3
E06000011,East Riding of Yorkshire,utla,2020-08-13,4.1
E06000036,Bracknell Forest,utla,2020-08-13,4.9
E06000037,West Berkshire,utla,2020-08-13,1.9
E08000035,Leeds,utla,2020-08-13,18.4
E09000017,Hillingdon,utla,2020-08-13,12.7
E10000012,Essex,utla,2020-08-13,3.8
E06000011,East Riding of Yorkshire,utla,2020-08-12,3.8
E06000036,Bracknell Forest,utla,2020-08-12,3.3
E06000037,West Berkshire,utla,2020-08-12,2.5
E08000035,Leeds,utla,2020-08-12,16.3
E09000017,Hillingdon,utla,2020-08-12,13.4
E10000012,Essex,utla,2020-08-12,3.2
E06000011,East Riding of Yorkshire,utla,2020-08-11,3.2
E06000036,Bracknell Forest,utla,2020-08-11,2.4
E06000037,West Berkshire,utla,2020-08-11,1.9
E08000035,Leeds,utla,2020-08-11,15.5
E09000017,Hillingdon,utla,2020-08-11,12.1
E10000012,Essex,utla,2020-08-11,3.0
E06000011,East Riding of Yorkshire,utla,2020-08-10,2.6
E06000036,Bracknell Forest,utla,2020-08-10,1.6
E06000037,West Berkshire,utla,2020-08-10,1.3
E08000035,Leeds,utla,2020-08-10,14.8
E09000017,Hillingdon,utla,2020-08-10,11.4
E10000012,Essex,utla,2020-08-10,2.9
E06000011,East Riding of Yorkshire,utla,2020-08-09,1.5
E06000036,Bracknell Forest,utla,2020-08-09,0.0
E06000037,West Berkshire,utla,2020-08-09,1.3
E08000035,Leeds,utla,2020-08-09,14.2
E09000017,Hillingdon,utla,2020-08-09,8.8
E10000012,Essex,utla,2020-08-09,3.4
E06000011,East Riding of Yorkshire,utla,2020-08-08,1.5
E06000036,Bracknell Forest,utla,2020-08-08,0.0
E06000037,West Berkshire,utla,2020-08-08,1.3
E08000035,Leeds,utla,2020-08-08,12.2
E09000017,Hillingdon,utla,2020-08-08,7.8
E10000012,Essex,utla,2020-08-08,3.6
E06000011,East Riding of Yorkshire,utla,2020-08-07,1.5
E06000036,Bracknell Forest,utla,2020-08-07,0.0
E06000037,West Berkshire,utla,2020-08-07,3.2
E08000035,Leeds,utla,2020-08-07,13.1
E09000017,Hillingdon,utla,2020-08-07,8.1
E10000012,Essex,utla,2020-08-07,3.4
E06000011,East Riding of Yorkshire,utla,2020-08-06,1.5
E06000036,Bracknell Forest,utla,2020-08-06,0.0
E06000037,West Berkshire,utla,2020-08-06,3.2
E08000035,Leeds,utla,2020-08-06,13.1
E09000017,Hillingdon,utla,2020-08-06,7.2
E10000012,Essex,utla,2020-08-06,3.4
E06000011,East Riding of Yorkshire,utla,2020-08-05,1.2
E06000036,Bracknell Forest,utla,2020-08-05,0.0
E06000037,West Berkshire,utla,2020-08-05,3.8
E08000035,Leeds,utla,2020-08-05,14.1
E09000017,Hillingdon,utla,2020-08-05,6.5
E10000012,Essex,utla,2020-08-05,3.6
E06000011,East Riding of Yorkshire,utla,2020-08-04,1.2
E06000036,Bracknell Forest,utla,2020-08-04,1.6
E06000037,West Berkshire,utla,2020-08-04,3.8
E08000035,Leeds,utla,2020-08-04,15.5
E09000017,Hillingdon,utla,2020-08-04,5.2
E10000012,Essex,utla,2020-08-04,4.0
E06000011,East Riding of Yorkshire,utla,2020-08-03,1.5
E06000036,Bracknell Forest,utla,2020-08-03,2.4
E06000037,West Berkshire,utla,2020-08-03,3.8
E08000035,Leeds,utla,2020-08-03,16.6
E09000017,Hillingdon,utla,2020-08-03,5.9
E10000012,Essex,utla,2020-08-03,3.8
E06000011,East Riding of Yorkshire,utla,2020-08-02,1.8
E06000036,Bracknell Forest,utla,2020-08-02,2.4
E06000037,West Berkshire,utla,2020-08-02,4.4
E08000035,Leeds,utla,2020-08-02,16.1
E09000017,Hillingdon,utla,2020-08-02,5.2
E10000012,Essex,utla,2020-08-02,3.7
E06000011,East Riding of Yorkshire,utla,2020-08-01,1.5
E06000036,Bracknell Forest,utla,2020-08-01,2.4
E06000037,West Berkshire,utla,2020-08-01,4.4
E08000035,Leeds,utla,2020-08-01,16.5
E09000017,Hillingdon,utla,2020-08-01,5.2
E10000012,Essex,utla,2020-08-01,3.3
E06000011,East Riding of Yorkshire,utla,2020-07-31,1.5
E06000036,Bracknell Forest,utla,2020-07-31,2.4
E06000037,West Berkshire,utla,2020-07-31,3.8
E08000035,Leeds,utla,2020-07-31,14.5
E09000017,Hillingdon,utla,2020-07-31,4.2
E10000012,Essex,utla,2020-07-31,3.4
E06000011,East Riding of Yorkshire,utla,2020-07-30,2.3
E06000036,Bracknell Forest,utla,2020-07-30,2.4
E06000037,West Berkshire,utla,2020-07-30,6.3
E08000035,Leeds,utla,2020-07-30,13.2
E09000017,Hillingdon,utla,2020-07-30,5.2
E10000012,Essex,utla,2020-07-30,3.9
E06000011,East Riding of Yorkshire,utla,2020-07-29,2.3
E06000036,Bracknell Forest,utla,2020-07-29,3.3
E06000037,West Berkshire,utla,2020-07-29,5.0
E08000035,Leeds,utla,2020-07-29,11.3
E09000017,Hillingdon,utla,2020-07-29,4.9
E10000012,Essex,utla,2020-07-29,4.4
E06000011,East Riding of Yorkshire,utla,2020-07-28,2.1
E06000036,Bracknell Forest,utla,2020-07-28,2.4
E06000037,West Berkshire,utla,2020-07-28,5.0
E08000035,Leeds,utla,2020-07-28,8.7
E09000017,Hillingdon,utla,2020-07-28,5.2
E10000012,Essex,utla,2020-07-28,4.4
E06000011,East Riding of Yorkshire,utla,2020-07-27,2.1
E06000036,Bracknell Forest,utla,2020-07-27,2.4
E06000037,West Berkshire,utla,2020-07-27,5.7
E08000035,Leeds,utla,2020-07-27,6.6
E09000017,Hillingdon,utla,2020-07-27,3.9
E10000012,Essex,utla,2020-07-27,5.4
E06000011,East Riding of Yorkshire,utla,2020-07-26,1.2
E06000036,Bracknell Forest,utla,2020-07-26,3.3
E06000037,West Berkshire,utla,2020-07-26,5.7
E08000035,Leeds,utla,2020-07-26,5.2
E09000017,Hillingdon,utla,2020-07-26,4.6
E10000012,Essex,utla,2020-07-26,6.0
E06000011,East Riding of Yorkshire,utla,2020-07-25,1.5
E06000036,Bracknell Forest,utla,2020-07-25,3.3
E06000037,West Berkshire,utla,2020-07-25,6.3
E08000035,Leeds,utla,2020-07-25,5.0
E09000017,Hillingdon,utla,2020-07-25,4.2
E10000012,Essex,utla,2020-07-25,6.3
E06000011,East Riding of Yorkshire,utla,2020-07-24,1.8
E06000036,Bracknell Forest,utla,2020-07-24,3.3
E06000037,West Berkshire,utla,2020-07-24,6.9
E08000035,Leeds,utla,2020-07-24,4.8
E09000017,Hillingdon,utla,2020-07-24,4.9
E10000012,Essex,utla,2020-07-24,6.3
E06000011,East Riding of Yorkshire,utla,2020-07-23,1.2
E06000036,Bracknell Forest,utla,2020-07-23,4.1
E06000037,West Berkshire,utla,2020-07-23,3.8
E08000035,Leeds,utla,2020-07-23,5.0
E09000017,Hillingdon,utla,2020-07-23,3.9
E10000012,Essex,utla,2020-07-23,6.1
E06000011,East Riding of Yorkshire,utla,2020-07-22,1.2
E06000036,Bracknell Forest,utla,2020-07-22,3.3
E06000037,West Berkshire,utla,2020-07-22,3.8
E08000035,Leeds,utla,2020-07-22,5.2
E09000017,Hillingdon,utla,2020-07-22,5.5
E10000012,Essex,utla,2020-07-22,5.8
E06000011,East Riding of Yorkshire,utla,2020-07-21,1.2
E06000036,Bracknell Forest,utla,2020-07-21,3.3
E06000037,West Berkshire,utla,2020-07-21,3.8
E08000035,Leeds,utla,2020-07-21,4.5
E09000017,Hillingdon,utla,2020-07-21,5.9
E10000012,Essex,utla,2020-07-21,5.9
E06000011,East Riding of Yorkshire,utla,2020-07-20,0.9
E06000036,Bracknell Forest,utla,2020-07-20,3.3
E06000037,West Berkshire,utla,2020-07-20,3.8
E08000035,Leeds,utla,2020-07-20,4.8
E09000017,Hillingdon,utla,2020-07-20,5.5
E10000012,Essex,utla,2020-07-20,6.5
E06000011,East Riding of Yorkshire,utla,2020-07-19,0.9
E06000036,Bracknell Forest,utla,2020-07-19,2.4
E06000037,West Berkshire,utla,2020-07-19,4.4
E08000035,Leeds,utla,2020-07-19,6.9
E09000017,Hillingdon,utla,2020-07-19,4.9
E10000012,Essex,utla,2020-07-19,5.7
E06000011,East Riding of Yorkshire,utla,2020-07-18,0.6
E06000036,Bracknell Forest,utla,2020-07-18,2.4
E06000037,West Berkshire,utla,2020-07-18,3.8
E08000035,Leeds,utla,2020-07-18,6.6
E09000017,Hillingdon,utla,2020-07-18,5.9
E10000012,Essex,utla,2020-07-18,5.7
E06000011,East Riding of Yorkshire,utla,2020-07-17,0.6
E06000036,Bracknell Forest,utla,2020-07-17,2.4
E06000037,West Berkshire,utla,2020-07-17,2.5
E08000035,Leeds,utla,2020-07-17,7.2
E09000017,Hillingdon,utla,2020-07-17,5.5
E10000012,Essex,utla,2020-07-17,5.7
E06000011,East Riding of Yorkshire,utla,2020-07-16,0.6
E06000036,Bracknell Forest,utla,2020-07-16,1.6
E06000037,West Berkshire,utla,2020-07-16,2.5
E08000035,Leeds,utla,2020-07-16,8.3
E09000017,Hillingdon,utla,2020-07-16,5.2
E10000012,Essex,utla,2020-07-16,5.6
E06000011,East Riding of Yorkshire,utla,2020-07-15,0.6
E06000036,Bracknell Forest,utla,2020-07-15,2.4
E06000037,West Berkshire,utla,2020-07-15,2.5
E08000035,Leeds,utla,2020-07-15,8.8
E09000017,Hillingdon,utla,2020-07-15,3.9
E10000012,Essex,utla,2020-07-15,6.1
E06000011,East Riding of Yorkshire,utla,2020-07-14,1.2
E06000036,Bracknell Forest,utla,2020-07-14,3.3
E06000037,West Berkshire,utla,2020-07-14,2.5
E08000035,Leeds,utla,2020-07-14,10.1
E09000017,Hillingdon,utla,2020-07-14,2.9
E10000012,Essex,utla,2020-07-14,6.9
E06000011,East Riding of Yorkshire,utla,2020-07-13,1.2
E06000036,Bracknell Forest,utla,2020-07-13,4.1
E06000037,West Berkshire,utla,2020-07-13,1.9
E08000035,Leeds,utla,2020-07-13,9.5
E09000017,Hillingdon,utla,2020-07-13,4.2
E10000012,Essex,utla,2020-07-13,5.5
E06000011,East Riding of Yorkshire,utla,2020-07-12,2.3
E06000036,Bracknell Forest,utla,2020-07-12,4.1
E06000037,West Berkshire,utla,2020-07-12,1.9
E08000035,Leeds,utla,2020-07-12,8.3
E09000017,Hillingdon,utla,2020-07-12,5.2
E10000012,Essex,utla,2020-07-12,5.4
E06000011,East Riding of Yorkshire,utla,2020-07-11,2.3
E06000036,Bracknell Forest,utla,2020-07-11,4.1
E06000037,West Berkshire,utla,2020-07-11,1.9
E08000035,Leeds,utla,2020-07-11,8.6
E09000017,Hillingdon,utla,2020-07-11,5.2
E10000012,Essex,utla,2020-07-11,5.3
E06000011,East Riding of Yorkshire,utla,2020-07-10,2.3
E06000036,Bracknell Forest,utla,2020-07-10,4.1
E06000037,West Berkshire,utla,2020-07-10,1.3
E08000035,Leeds,utla,2020-07-10,7.9
E09000017,Hillingdon,utla,2020-07-10,5.9
E10000012,Essex,utla,2020-07-10,5.6
E06000011,East Riding of Yorkshire,utla,2020-07-09,2.6
E06000036,Bracknell Forest,utla,2020-07-09,4.1
